id,nombre,x,y,distrito,wdDistrito,poblacion,distrito_imagen
https://example.org/partidos/campo/427,IB PINOS:EX:FS:2,44034700.0,448048900.0,Tetuán,http://www.wikidata.org/entity/Q1773540,160002,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Madrid%20al%20cielo%2072.jpg
https://example.org/partidos/campo/1576,Cз INMACULADA CONCEPCION:EXT:BC,44266697.0,447555986.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/554,CDM VICALVARO:EXT:FS:1,44892495.0,447355223.0,Tetuán,http://www.wikidata.org/entity/Q1773540,160002,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Madrid%20al%20cielo%2072.jpg
https://example.org/partidos/campo/554,CDM VICALVARO:EXT:FS:1,44892495.0,447355223.0,Vicálvaro,http://www.wikidata.org/entity/Q589403,83804,http://commons.wikimedia.org/wiki/Special:FilePath/Casco%20Hist%C3%B3rico%20de%20Vic%C3%A1lvaro%2C%20Madrid%2C%20Spain%20-%20panoramio.jpg
https://example.org/partidos/campo/554,CDM VICALVARO:EXT:FS:1,44892495.0,447355223.0,Moratalaz,http://www.wikidata.org/entity/Q2076109,92814,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20de%20Vallecas%20-%20Aerial%20photograph%20%28color%2C%20contrast%2C%20tone%29%20%28cropped%29%20Moratalaz.jpg
https://example.org/partidos/campo/927,TAJAMAR FS.,44494188.0,447220653.0,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,117501,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20fondo%20la%20Villa%20de%20Vallecas.jpg
https://example.org/partidos/campo/66,CEIP JOAQUIN COSTA:EXT: FS: 2,43947721.0,447322421.0,Arganzuela,http://www.wikidata.org/entity/Q2000929,153304,http://commons.wikimedia.org/wiki/Special:FilePath/%28Vista%20parcial%20de%20Arganzuela%20y%20del%20Calcer%C3%B3n%29%20Aprobado%20el%20nuevo%20%C3%A1mbito%20Mahou-Calder%C3%B3n%20%2801%29%20%28cropped%29.jpg
https://example.org/partidos/campo/495,CDM CHAMARTIN:PAB:BC:1,44277972.0,447936760.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/495,CDM CHAMARTIN:PAB:BC:1,44277972.0,447936760.0,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,220345,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Ciudad%20Lineal%2001.jpg
https://example.org/partidos/campo/423,Cз PLAZA CASTILLA:EX:FS,44159151.0,448018913.0,Tetuán,http://www.wikidata.org/entity/Q1773540,160002,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Madrid%20al%20cielo%2072.jpg
https://example.org/partidos/campo/2049,Cз COLEGIO HISPANIDAD:,44827200.0,447847000.0,Barajas,http://www.wikidata.org/entity/Q807230,50539,http://commons.wikimedia.org/wiki/Special:FilePath/Barajas%20Ayuntamiento01.jpg
https://example.org/partidos/campo/1970,IES PEDRO SALINAS:,43995252.0,447135607.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/1630,IB GABRIEL FERNANDEZ:F7:4,43630570.0,447232130.0,Latina,http://www.wikidata.org/entity/Q794954,241672,http://commons.wikimedia.org/wiki/Special:FilePath/%28Latina%29%20Portugal%20e%20Espanha%20DSC04968%20%2826030211756%29%20%28cropped%29.jpg
https://example.org/partidos/campo/1958,IB LA CABRERA:PREBENJAMIN F7:1,43918000.0,448058700.0,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,248443,http://commons.wikimedia.org/wiki/Special:FilePath/M-30%20%28Madrid%2C%20Spain%29%2004.jpg
https://example.org/partidos/campo/1774,IB IB ANDRES NAVARRETE:EXT F11:F71,44124268.0,448308617.0,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,248443,http://commons.wikimedia.org/wiki/Special:FilePath/M-30%20%28Madrid%2C%20Spain%29%2004.jpg
https://example.org/partidos/campo/502,CDM PRADILLO:EXT:FS:1,44315842.0,447803025.0,Chamartín,http://www.wikidata.org/entity/Q1766348,144796,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Chamart%C3%ADn%2002.jpg
https://example.org/partidos/campo/502,CDM PRADILLO:EXT:FS:1,44315842.0,447803025.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
